year,id,display_name,works_count,category,related_concepts
2020,https://openalex.org/T12128,AI in Service Interactions,3372,Robotics & Control,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2020,https://openalex.org/T11902,Intelligent Tutoring Systems and Adaptive Learning,3363,Machine Learning,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2020,https://openalex.org/T13629,Text Readability and Simplification,3287,Natural Language Processing,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2020,https://openalex.org/T12709,Optimization and Mathematical Programming,3235,Optimization & Theory,"[{""id"": ""https://openalex.org/T14011"", ""display_name"": ""Elevator Systems and Control"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10972"", ""display_name"": ""Power Systems Fault Detection"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11053"", ""display_name"": ""Process Optimization and Integration"", ""category"": ""Optimization & Theory""}]"
2021,https://openalex.org/T10028,Topic Modeling,27071,Natural Language Processing,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2021,https://openalex.org/T10181,Natural Language Processing Techniques,25550,Natural Language Processing,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2021,https://openalex.org/T12422,Radiomics and Machine Learning in Medical Imaging,23286,AI in Healthcare,"[{""id"": ""https://openalex.org/T11304"", ""display_name"": ""Advanced Neuroimaging Techniques and Applications"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11828"", ""display_name"": ""Corneal Surgery and Treatments"", ""category"": ""AI in Healthcare""}, {""id"": ""https://openalex.org/T12055"", ""display_name"": ""Boron Compounds in Chemistry"", ""category"": ""Machine Learning""}]"
2021,https://openalex.org/T10273,IoT and Edge/Fog Computing,22316,Machine Learning,"[{""id"": ""https://openalex.org/T11347"", ""display_name"": ""Neural Networks Stability and Synchronization"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10317"", ""display_name"": ""Advanced Database Systems and Queries"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12127"", ""display_name"": ""Software System Performance and Reliability"", ""category"": ""Machine Learning""}]"
2021,https://openalex.org/T11775,COVID-19 diagnosis using AI,20946,AI in Healthcare,"[{""id"": ""https://openalex.org/T11304"", ""display_name"": ""Advanced Neuroimaging Techniques and Applications"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11828"", ""display_name"": ""Corneal Surgery and Treatments"", ""category"": ""AI in Healthcare""}, {""id"": ""https://openalex.org/T12055"", ""display_name"": ""Boron Compounds in Chemistry"", ""category"": ""Machine Learning""}]"
2021,https://openalex.org/T13559,Edcuational Technology Systems,20815,Natural Language Processing,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2021,https://openalex.org/T10036,Advanced Neural Network Applications,20735,Computer Vision,"[{""id"": ""https://openalex.org/T10888"", ""display_name"": ""Augmented Reality Applications"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11019"", ""display_name"": ""Image Enhancement Techniques"", ""category"": ""Computer Vision""}, {""id"": ""https://openalex.org/T13579"", ""display_name"": ""Image and Video Stabilization"", ""category"": ""Computer Vision""}]"
2021,https://openalex.org/T11512,Anomaly Detection Techniques and Applications,20241,Computer Vision,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2021,https://openalex.org/T10211,Computational Drug Discovery Methods,19976,AI in Healthcare,"[{""id"": ""https://openalex.org/T12794"", ""display_name"": ""Adaptive Dynamic Programming Control"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T13523"", ""display_name"": ""Mathematics, Computing, and Information Processing"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11567"", ""display_name"": ""semigroups and automata theory"", ""category"": ""Machine Learning""}]"
2021,https://openalex.org/T10223,Microgrid Control and Optimization,19500,Optimization & Theory,"[{""id"": ""https://openalex.org/T14011"", ""display_name"": ""Elevator Systems and Control"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10972"", ""display_name"": ""Power Systems Fault Detection"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11053"", ""display_name"": ""Process Optimization and Integration"", ""category"": ""Optimization & Theory""}]"
2021,https://openalex.org/T10429,EEG and Brain-Computer Interfaces,18207,AI in Healthcare,"[{""id"": ""https://openalex.org/T13397"", ""display_name"": ""Hallucinations in medical conditions"", ""category"": ""AI in Healthcare""}, {""id"": ""https://openalex.org/T10788"", ""display_name"": ""Neuroscience and Music Perception"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10241"", ""display_name"": ""Functional Brain Connectivity Studies"", ""category"": ""AI in Healthcare""}]"
2021,https://openalex.org/T10400,Network Security and Intrusion Detection,17672,Machine Learning,"[{""id"": ""https://openalex.org/T11347"", ""display_name"": ""Neural Networks Stability and Synchronization"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10317"", ""display_name"": ""Advanced Database Systems and Queries"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12127"", ""display_name"": ""Software System Performance and Reliability"", ""category"": ""Machine Learning""}]"
2021,https://openalex.org/T10581,Neural dynamics and brain function,16035,AI in Healthcare,"[{""id"": ""https://openalex.org/T13397"", ""display_name"": ""Hallucinations in medical conditions"", ""category"": ""AI in Healthcare""}, {""id"": ""https://openalex.org/T10788"", ""display_name"": ""Neuroscience and Music Perception"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10241"", ""display_name"": ""Functional Brain Connectivity Studies"", ""category"": ""AI in Healthcare""}]"
2021,https://openalex.org/T10320,Neural Networks and Applications,14844,Machine Learning,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2021,https://openalex.org/T10378,Advanced MRI Techniques and Applications,14390,AI in Healthcare,"[{""id"": ""https://openalex.org/T11304"", ""display_name"": ""Advanced Neuroimaging Techniques and Applications"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11828"", ""display_name"": ""Corneal Surgery and Treatments"", ""category"": ""AI in Healthcare""}, {""id"": ""https://openalex.org/T12055"", ""display_name"": ""Boron Compounds in Chemistry"", ""category"": ""Machine Learning""}]"
2021,https://openalex.org/T10876,Fault Detection and Control Systems,14099,AI in Healthcare,"[{""id"": ""https://openalex.org/T14011"", ""display_name"": ""Elevator Systems and Control"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10972"", ""display_name"": ""Power Systems Fault Detection"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11053"", ""display_name"": ""Process Optimization and Integration"", ""category"": ""Optimization & Theory""}]"
2021,https://openalex.org/T10121,Building Energy and Comfort Optimization,13850,Optimization & Theory,"[{""id"": ""https://openalex.org/T11933"", ""display_name"": ""Mining and Resource Management"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T13477"", ""display_name"": ""Sustainable Design and Development"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11847"", ""display_name"": ""Recycled Aggregate Concrete Performance"", ""category"": ""Machine Learning""}]"
2021,https://openalex.org/T10331,Video Surveillance and Tracking Methods,13596,Computer Vision,"[{""id"": ""https://openalex.org/T10888"", ""display_name"": ""Augmented Reality Applications"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11019"", ""display_name"": ""Image Enhancement Techniques"", ""category"": ""Computer Vision""}, {""id"": ""https://openalex.org/T13579"", ""display_name"": ""Image and Video Stabilization"", ""category"": ""Computer Vision""}]"
2021,https://openalex.org/T10627,Advanced Image and Video Retrieval Techniques,13399,Computer Vision,"[{""id"": ""https://openalex.org/T10888"", ""display_name"": ""Augmented Reality Applications"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11019"", ""display_name"": ""Image Enhancement Techniques"", ""category"": ""Computer Vision""}, {""id"": ""https://openalex.org/T13579"", ""display_name"": ""Image and Video Stabilization"", ""category"": ""Computer Vision""}]"
2021,https://openalex.org/T11307,Domain Adaptation and Few-Shot Learning,12838,Computer Vision,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2021,https://openalex.org/T10534,Structural Health Monitoring Techniques,12493,AI in Healthcare,"[{""id"": ""https://openalex.org/T11375"", ""display_name"": ""Geotechnical Engineering and Soil Stabilization"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11870"", ""display_name"": ""Structural Analysis and Optimization"", ""category"": ""Optimization & Theory""}, {""id"": ""https://openalex.org/T12293"", ""display_name"": ""Dam Engineering and Safety"", ""category"": ""Machine Learning""}]"
2021,https://openalex.org/T10862,AI in cancer detection,12116,AI in Healthcare,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2021,https://openalex.org/T10531,Advanced Vision and Imaging,11361,Computer Vision,"[{""id"": ""https://openalex.org/T10888"", ""display_name"": ""Augmented Reality Applications"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11019"", ""display_name"": ""Image Enhancement Techniques"", ""category"": ""Computer Vision""}, {""id"": ""https://openalex.org/T13579"", ""display_name"": ""Image and Video Stabilization"", ""category"": ""Computer Vision""}]"
2021,https://openalex.org/T10764,Privacy-Preserving Technologies in Data,11120,Explainable & Trustworthy AI,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2021,https://openalex.org/T11714,Multimodal Machine Learning Applications,11071,Natural Language Processing,"[{""id"": ""https://openalex.org/T10888"", ""display_name"": ""Augmented Reality Applications"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11019"", ""display_name"": ""Image Enhancement Techniques"", ""category"": ""Computer Vision""}, {""id"": ""https://openalex.org/T13579"", ""display_name"": ""Image and Video Stabilization"", ""category"": ""Computer Vision""}]"
2021,https://openalex.org/T11363,Dental Radiography and Imaging,11007,AI in Healthcare,"[{""id"": ""https://openalex.org/T11787"", ""display_name"": ""Oral and Maxillofacial Pathology"", ""category"": ""AI in Healthcare""}, {""id"": ""https://openalex.org/T10359"", ""display_name"": ""Dental Implant Techniques and Outcomes"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12145"", ""display_name"": ""Dental Anxiety and Anesthesia Techniques"", ""category"": ""Machine Learning""}]"
2021,https://openalex.org/T11122,Online Learning and Analytics,10972,Machine Learning,"[{""id"": ""https://openalex.org/T14114"", ""display_name"": ""Digital Media and Philosophy"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T14246"", ""display_name"": ""E-Learning and Knowledge Management"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T13541"", ""display_name"": ""IoT-based Control Systems"", ""category"": ""Machine Learning""}]"
2021,https://openalex.org/T11396,Artificial Intelligence in Healthcare,10626,AI in Healthcare,"[{""id"": ""https://openalex.org/T13960"", ""display_name"": ""Dietetics, Nutrition, and Education"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T13243"", ""display_name"": ""Innovation in Digital Healthcare Systems"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12871"", ""display_name"": ""Healthcare Quality and Management"", ""category"": ""Machine Learning""}]"
2021,https://openalex.org/T10111,Remote Sensing in Agriculture,10423,Computer Vision,"[{""id"": ""https://openalex.org/T13490"", ""display_name"": ""Aquatic Ecosystems and Biodiversity"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12073"", ""display_name"": ""Isotope Analysis in Ecology"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10199"", ""display_name"": ""Wildlife Ecology and Conservation"", ""category"": ""Machine Learning""}]"
2021,https://openalex.org/T10812,Human Pose and Action Recognition,10379,Computer Vision,"[{""id"": ""https://openalex.org/T10888"", ""display_name"": ""Augmented Reality Applications"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11019"", ""display_name"": ""Image Enhancement Techniques"", ""category"": ""Computer Vision""}, {""id"": ""https://openalex.org/T13579"", ""display_name"": ""Image and Video Stabilization"", ""category"": ""Computer Vision""}]"
2021,https://openalex.org/T10682,Quantum Computing Algorithms and Architecture,10336,Machine Learning,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2021,https://openalex.org/T11689,Adversarial Robustness in Machine Learning,10334,Machine Learning,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2021,https://openalex.org/T14435,Information Retrieval and Data Mining,9654,Graph & Network,"[{""id"": ""https://openalex.org/T14414"", ""display_name"": ""Artificial Intelligence in Education"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12863"", ""display_name"": ""Web and Library Services"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11800"", ""display_name"": ""User Authentication and Security Systems"", ""category"": ""Machine Learning""}]"
2021,https://openalex.org/T12697,Water Quality Monitoring Technologies,9468,Computer Vision,"[{""id"": ""https://openalex.org/T13804"", ""display_name"": ""Physical Activity and Education Research"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12911"", ""display_name"": ""Water Resources and Sustainability"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12724"", ""display_name"": ""Water-Energy-Food Nexus Studies"", ""category"": ""Machine Learning""}]"
2021,https://openalex.org/T13373,Data Mining and Machine Learning Applications,9143,Machine Learning,"[{""id"": ""https://openalex.org/T14414"", ""display_name"": ""Artificial Intelligence in Education"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12863"", ""display_name"": ""Web and Library Services"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11800"", ""display_name"": ""User Authentication and Security Systems"", ""category"": ""Machine Learning""}]"
2021,https://openalex.org/T11948,Machine Learning in Materials Science,9123,Machine Learning,"[{""id"": ""https://openalex.org/T10310"", ""display_name"": ""Corrosion Behavior and Inhibition"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12358"", ""display_name"": ""Thermal and Kinetic Analysis"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12875"", ""display_name"": ""Thermal Expansion and Ionic Conductivity"", ""category"": ""Machine Learning""}]"
2021,https://openalex.org/T10664,Sentiment Analysis and Opinion Mining,9036,Natural Language Processing,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2021,https://openalex.org/T10791,Advanced Control Systems Optimization,8866,Optimization & Theory,"[{""id"": ""https://openalex.org/T14011"", ""display_name"": ""Elevator Systems and Control"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10972"", ""display_name"": ""Power Systems Fault Detection"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11053"", ""display_name"": ""Process Optimization and Integration"", ""category"": ""Optimization & Theory""}]"
2021,https://openalex.org/T10237,Cryptography and Data Security,8676,Machine Learning,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2021,https://openalex.org/T10688,Image and Signal Denoising Methods,8614,Computer Vision,"[{""id"": ""https://openalex.org/T10888"", ""display_name"": ""Augmented Reality Applications"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11019"", ""display_name"": ""Image Enhancement Techniques"", ""category"": ""Computer Vision""}, {""id"": ""https://openalex.org/T13579"", ""display_name"": ""Image and Video Stabilization"", ""category"": ""Computer Vision""}]"
2021,https://openalex.org/T13083,Advanced Text Analysis Techniques,8572,Graph & Network,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2021,https://openalex.org/T10201,Speech Recognition and Synthesis,8104,Natural Language Processing,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2021,https://openalex.org/T12535,Machine Learning and Data Classification,7985,Optimization & Theory,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2021,https://openalex.org/T10689,Remote-Sensing Image Classification,7978,Computer Vision,"[{""id"": ""https://openalex.org/T11479"", ""display_name"": ""Smart Cities and Technologies"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T14145"", ""display_name"": ""Diverse Cultural Media Analysis"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12124"", ""display_name"": ""Engineering Education and Curriculum Development"", ""category"": ""Machine Learning""}]"
2021,https://openalex.org/T11273,Advanced Graph Neural Networks,7844,Graph & Network,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2021,https://openalex.org/T10462,Reinforcement Learning in Robotics,7526,Robotics & Control,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2021,https://openalex.org/T12206,Vibration and Dynamic Analysis,7518,Machine Learning,"[{""id"": ""https://openalex.org/T14011"", ""display_name"": ""Elevator Systems and Control"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10972"", ""display_name"": ""Power Systems Fault Detection"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11053"", ""display_name"": ""Process Optimization and Integration"", ""category"": ""Optimization & Theory""}]"
2021,https://openalex.org/T10775,Generative Adversarial Networks and Image Synthesis,7419,Computer Vision,"[{""id"": ""https://openalex.org/T10888"", ""display_name"": ""Augmented Reality Applications"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11019"", ""display_name"": ""Image Enhancement Techniques"", ""category"": ""Computer Vision""}, {""id"": ""https://openalex.org/T13579"", ""display_name"": ""Image and Video Stabilization"", ""category"": ""Computer Vision""}]"
2021,https://openalex.org/T14470,Advanced Data Processing Techniques,7381,Robotics & Control,"[{""id"": ""https://openalex.org/T14011"", ""display_name"": ""Elevator Systems and Control"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10972"", ""display_name"": ""Power Systems Fault Detection"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11053"", ""display_name"": ""Process Optimization and Integration"", ""category"": ""Optimization & Theory""}]"
2021,https://openalex.org/T11598,Internet Traffic Analysis and Secure E-voting,7369,Machine Learning,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2021,https://openalex.org/T12262,Hate Speech and Cyberbullying Detection,7238,Natural Language Processing,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2021,https://openalex.org/T10524,Traffic control and management,7217,Machine Learning,"[{""id"": ""https://openalex.org/T14011"", ""display_name"": ""Elevator Systems and Control"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10972"", ""display_name"": ""Power Systems Fault Detection"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11053"", ""display_name"": ""Process Optimization and Integration"", ""category"": ""Optimization & Theory""}]"
2021,https://openalex.org/T10100,Metaheuristic Optimization Algorithms Research,7055,Optimization & Theory,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2021,https://openalex.org/T10220,Machine Fault Diagnosis Techniques,6671,AI in Healthcare,"[{""id"": ""https://openalex.org/T14011"", ""display_name"": ""Elevator Systems and Control"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10972"", ""display_name"": ""Power Systems Fault Detection"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11053"", ""display_name"": ""Process Optimization and Integration"", ""category"": ""Optimization & Theory""}]"
2021,https://openalex.org/T11206,Model Reduction and Neural Networks,6581,Machine Learning,"[{""id"": ""https://openalex.org/T11575"", ""display_name"": ""Nonlinear Photonic Systems"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10064"", ""display_name"": ""Complex Network Analysis Techniques"", ""category"": ""Graph & Network""}, {""id"": ""https://openalex.org/T11520"", ""display_name"": ""Advanced Thermodynamics and Statistical Mechanics"", ""category"": ""Machine Learning""}]"
2021,https://openalex.org/T10653,Robot Manipulation and Learning,6561,Robotics & Control,"[{""id"": ""https://openalex.org/T14011"", ""display_name"": ""Elevator Systems and Control"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10972"", ""display_name"": ""Power Systems Fault Detection"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11053"", ""display_name"": ""Process Optimization and Integration"", ""category"": ""Optimization & Theory""}]"
2021,https://openalex.org/T11636,Artificial Intelligence in Healthcare and Education,6507,AI in Healthcare,[]
2021,https://openalex.org/T10885,Gene expression and cancer classification,6485,AI in Healthcare,"[{""id"": ""https://openalex.org/T10207"", ""display_name"": ""Advanced biosensing and bioanalysis techniques"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12412"", ""display_name"": ""Enzyme function and inhibition"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10066"", ""display_name"": ""Gut microbiota and health"", ""category"": ""AI in Healthcare""}]"
2021,https://openalex.org/T11106,Data Management and Algorithms,6391,Robotics & Control,"[{""id"": ""https://openalex.org/T10860"", ""display_name"": ""Speech and Audio Processing"", ""category"": ""Natural Language Processing""}, {""id"": ""https://openalex.org/T11447"", ""display_name"": ""Blind Source Separation Techniques"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11034"", ""display_name"": ""Digital Filter Design and Implementation"", ""category"": ""Machine Learning""}]"
